Player,Lvl,Frn,Pos,%,Age,Durability,Health,Stamina,Control,vLH,vRH,Velocity,Groundball,Pitch1,Pitch2,Pitch3,Pitch4,Pitch5,$,team,teamid,xIP,xOBP,xSLG,xWHIP,xSO/BB,xFIP,xWARd,xWARs,xOPS
Ellis Jordan,AA,COL,P,100,25,22,56,91,34,20,24,66,21,61,56,43,26,0,$38K  37500,Colorado Criminals,6879,80.72840668442414,0.430435691406695,0.6099538994734506,2.0438058293974066,0.9895471936958006,6.808787237662813,-1.3214784109546824,-9.042901120838504,1.0403895908801455
Fernando Wong,HiA,COL,P,100,22,22,76,76,69,16,22,32,28,56,59,41,26,0,$27K  26250,Colorado Criminals,6879,112.93396477892307,0.40680629652610584,0.6000590234358061,1.8988818581772766,1.622475094075689,6.3362716660398615,-0.35929724253327566,-4.819796473545334,1.006865319961912
Flash Florie,AA,COL,P,100,24,30,43,79,57,40,53,42,34,57,43,36,15,0,$38K  37500,Colorado Criminals,6879,105.10035446206984,0.3826368915257785,0.5346528097273475,1.7458724903860183,1.232612459842987,5.906050295106357,-0.44333503016855746,-1.583927189809139,0.917289701253126
Freddie Maduro,AA,COL,P,100,25,27,84,80,74,33,37,34,40,73,54,41,0,0,$38K  37500,Colorado Criminals,6879,120.34520227150455,0.3791441031900128,0.5383071910639745,1.7207160497290928,1.8112981828188355,5.661292552217253,-0.0035528236433716802,-2.321707867308998,0.9174512942539873
Gaylord Boesch,HiA,COL,P,100,23,34,84,73,42,11,15,75,36,49,54,33,0,0,$27K  26250,Colorado Criminals,6879,107.98881947495768,0.44183063892122726,0.63830815873167,2.116954851067204,1.0946610878765572,6.915263395452963,-0.724865473051508,-8.035388927008853,1.0801387976528973
George Randolph,AAA,COL,P,100,28,35,68,49,70,70,56,36,0,77,65,54,0,0,$55K  54500,Colorado Criminals,6879,87.18683297169383,0.3440184088693601,0.46703201591057764,1.5060911120326974,1.9525299880514082,5.097772071019747,0.08210506048269871,0.11369546819614999,0.8110504247799377
Gerald Poole,RL,COL,P,100,19,4,91,58,28,39,37,69,65,64,56,36,0,0,$8K  7650,Colorado Criminals,6879,6.579804012754064,0.41536560832572095,0.5487164306131828,1.9431597095353887,0.5941608041620342,6.295145570506315,-2.542802239354339,-3.08524005850772,0.9640820389389038
Geronimo Viriato,LoA,COL,P,100,23,23,93,95,70,30,26,81,37,55,51,30,28,29,$27K  26250,Colorado Criminals,6879,115.8637842320943,0.40067416299703484,0.5843146505584109,1.8552023923038043,2.02455104313942,5.962832727866104,0.04310458730384917,-2.7361007728609112,0.9849888135554458
Greg Leonard,LoA,COL,P,100,21,21,90,91,54,27,27,33,64,66,33,25,26,27,$27K  26250,Colorado Criminals,6879,84.11395830186012,0.41330796969700145,0.5844160570273146,1.932261186083275,1.1377602117717838,6.3704406053789935,-0.34136758821846924,-6.316012197795707,0.997724026724316
Hector Berrios,HiA,COL,P,100,20,33,97,79,39,66,49,47,67,64,59,52,0,0,$27K  26250,Colorado Criminals,6879,114.2231839295142,0.38589178733521984,0.5004373856797583,1.7521831819345006,0.9373347452979406,5.737176006544118,-0.9540306981221579,-1.8891174321958049,0.886329173014978
Homer Blair,AA,COL,P,100,23,67,89,39,62,31,33,79,60,70,49,0,0,0,$38K  37500,Colorado Criminals,6879,63.50845298558395,0.3959480209480667,0.5490933339873247,1.826197719234526,1.7864141395266198,5.771587085550012,-0.45091790582548247,-2.5770077716571653,0.9450413549353914
Hub Berra,ML,COL,P,100,23,40,71,38,61,70,58,88,96,80,77,57,0,0,$343K  343000,Colorado Criminals,6879,76.35517829238754,0.3478822758155514,0.42693718356462096,1.509127544161396,2.009777466205065,4.522777290538738,0.15393339907042383,0.18122475291854553,0.7748194593801724
Ian Roenicke,HiA,COL,P,94,22,21,46,68,65,25,26,37,39,49,45,26,14,0,$27K  26250,Colorado Criminals,6879,82.72584462400914,0.4098759689336875,0.6001974383416799,1.9207148764220807,1.4158068507165453,6.408843583502151,-0.48261735537113915,-5.798475891165473,1.0100734072753674
J.D. Schlitter,AAA,COL,P,100,27,19,79,76,56,67,71,22,69,81,69,37,68,0,$65K  65000,Colorado Criminals,6879,124.76987537624309,0.3402956287504084,0.42267680930744844,1.4635868600348663,1.5628524150333216,4.881339545764388,0.15153120765490666,0.8315112460545576,0.7629724380578569
Jeremy Cavan,ML,COL,P,100,33,74,96,23,86,71,74,79,95,74,73,51,0,0,$4.6M  4600000,Colorado Criminals,6879,72.21980430110358,0.315361273896127,0.3907089881328858,1.3073091768969967,2.4584330532589918,3.8741800950102503,0.1279011986038561,0.727327350928363,0.7060702620290128
Jim Crawford,ML,COL,P,100,33,25,76,70,90,57,69,88,98,82,79,59,49,0,$6.0M  6000000,Colorado Criminals,6879,161.9944272570985,0.3178385871565742,0.402505845484788,1.3166861746910503,2.8018922956064873,3.865707850486184,1.242943066902049,2.274265653809483,0.7203444326413622
Jimmie Gray,AAA,COL,P,25,29,53,54,12,94,72,57,85,85,91,67,39,0,0,$65K  65000,Colorado Criminals,6879,48.72625777148437,0.31981502694581565,0.4080426508909535,1.340989657249384,3.8385348167722357,3.90390931791279,-0.004867019392689923,0.38251402019673003,0.7278576778367691
Johnnie Becker,HiA,COL,P,100,23,20,86,60,70,18,27,84,40,58,55,27,28,0,$27K  26250,Colorado Criminals,6879,64.2142628902635,0.4010727127994304,0.5814739196740437,1.8610355469573219,1.8214095591266128,5.94984294487517,-0.38293213255686315,-4.933676854936582,0.9825466324734742
Jose Rios,AAA,COL,P,100,33,24,46,74,63,52,53,42,73,66,49,30,40,0,$55K  54500,Colorado Criminals,6879,85.75528409311087,0.3691425852585791,0.4963532466137548,1.6517234832553394,1.5795849917625315,5.4053054715865905,-0.3463894090795482,-1.1106680743686221,0.8654958318723339
Kentrail Banks,LoA,COL,P,100,21,43,70,28,28,53,52,44,79,80,65,46,0,0,$27K  26250,Colorado Criminals,6879,31.10943118338226,0.38663390009710996,0.47870764528997667,1.7594095591250247,0.8890240191315867,5.705458494909712,-1.6969753365518863,-2.337620222187579,0.8653415453870866
Larry Ramirez,AA,COL,P,100,22,65,58,31,36,59,57,94,78,81,62,0,0,0,$38K  37500,Colorado Criminals,6879,51.00821859686172,0.37695039672199093,0.46552968015102175,1.698780199714804,1.1678839663441087,5.306741843074739,-0.9864057225557711,-1.9500011079029091,0.8424800768730127
Leslie Pall,RL,COL,P,100,22,82,80,29,60,16,22,43,55,57,52,0,0,0,$8K  7650,Colorado Criminals,6879,97.53516808966491,0.416506524099348,0.5965933505634151,1.9604476481881676,1.6239920809282065,6.395157113590114,-0.8103241163259702,-6.533990280718439,1.013099874662763
Maikel DeLeon,HiA,COL,P,100,20,58,95,29,72,47,41,81,71,68,60,39,0,0,$27K  26250,Colorado Criminals,6879,49.208496765645634,0.3711932738846483,0.5033091471655549,1.6663315312206426,2.0386404570961223,5.14672936989018,-0.28334275132957404,-1.542520599987418,0.8745024210502031
Mark Garcia,HiA,COL,P,100,21,28,72,70,50,23,27,38,44,61,55,38,35,10,$27K  26250,Colorado Criminals,6879,90.84567500320317,0.41294304712231666,0.5839232565381591,1.9330560630534728,1.2577041146099635,6.421980353901905,-0.44906831664033947,-5.819384608231822,0.9968663036604758
Masahiro Kata,AA,COL,P,100,25,21,70,74,27,47,47,81,93,65,57,46,30,0,$38K  37500,Colorado Criminals,6879,58.90575335114234,0.40358295671005173,0.5163560514020249,1.8591395558426855,0.955733457757578,5.911990712198861,-0.9519725066054123,-3.124531028457327,0.9199390081120766
Miguel Beltre,LoA,COL,P,100,21,45,81,28,32,27,31,29,68,67,50,35,0,0,$27K  26250,Colorado Criminals,6879,41.98520302305992,0.4206576910292756,0.5656344529535869,1.9810444852561306,0.8424834090277399,6.541741821856306,-2.18801560984679,-6.9137039458204175,0.9862921439828625
Mikey McPherson,RL,COL,P,100,22,68,74,32,59,21,24,72,63,56,47,33,0,0,$8K  7650,Colorado Criminals,6879,104.33847250329238,0.41412074543487126,0.5887125464779482,1.94207569524881,1.5873996341976295,6.190052336439158,-0.7032351015675326,-6.485879070922278,1.0028332919128196
Odrisamer Cruz,RL,COL,P,100,20,65,86,10,66,31,37,67,63,65,41,0,0,0,$8K  7650,Colorado Criminals,6879,27.68412926093906,0.3908466371850122,0.5432604758871167,1.7991492830988152,2.369609090025114,5.731793118275937,-0.43571617853023525,-2.938245472913426,0.9341071130721289
Pablo Flande,AA,COL,P,100,26,21,62,72,21,31,26,77,45,71,52,36,34,30,$38K  37500,Colorado Criminals,6879,59.676061830289136,0.43050021231461955,0.5818657084168835,2.0398347630149134,0.9426311402332829,6.657541438596287,-1.3524377528587466,-4.357710905937439,1.012365920731503
Pat Miller,RL,COL,P,100,23,76,89,34,46,16,21,70,35,68,44,0,0,0,$8K  7650,Colorado Criminals,6879,53.38543207537742,0.4257736270900853,0.6036901427051617,2.019729958346323,1.7705090244649508,6.573033176586182,-0.5026154339148141,-6.389759927294085,1.0294637697952471
Peter Saitou,HiA,COL,P,100,23,31,95,76,64,16,21,48,67,59,56,42,25,12,$27K  26250,Colorado Criminals,6879,120.80073927107351,0.4119580821010609,0.5905650940386338,1.9222578582162413,1.5608398685009708,6.194015914704211,-0.180593352739299,-5.212009657886469,1.0025231761396947
Ray Fox,RL,COL,P,100,21,62,80,44,67,32,36,34,16,64,61,0,0,0,$27K  26250,Colorado Criminals,6879,52.766094323563735,0.3871753762881118,0.5530910960505253,1.7802944927252564,1.7484332592064926,5.973552941072381,-0.725775545583854,-2.6063655940707666,0.9402664723386371
Ricardo Peguero,ML,COL,P,100,32,23,79,56,86,75,78,83,62,66,55,55,33,0,$4.8M  4800000,Colorado Criminals,6879,96.9984838686133,0.31611027143695014,0.41094269213222406,1.317929584257611,2.5928791063487773,4.11830485129037,0.5335123179368333,0.6562184981042741,0.7270529635691743
Rich Brunson,AA,COL,P,100,22,20,93,71,41,26,34,33,68,59,42,33,38,24,$38K  37500,Colorado Criminals,6879,89.66433227372025,0.4158207945466825,0.5730071247629824,1.9473955770945746,0.8230526494574327,6.461244649031934,-1.1042086491560632,-7.0995380602910965,0.988827919309665
Richard May,AA,COL,P,100,27,22,88,71,75,23,27,79,16,53,45,37,31,21,$38K  37500,Colorado Criminals,6879,92.77031199093166,0.3980785194440577,0.5930878494726102,1.8469283681103754,1.957981123664654,6.019781108896887,-0.1641228873137432,-4.9315400513970005,0.9911663689166679
Roosevelt Norman,LoA,COL,P,100,22,30,63,84,38,21,15,39,15,59,46,26,0,0,$27K  26250,Colorado Criminals,6879,114.41501163590806,0.4395680602431751,0.636074412929567,2.1069918701526675,0.8203035261278027,7.123575142744102,-1.3246169771857323,-8.607533453468125,1.075642473172742
Salvador Lindstrom,ML,COL,P,100,26,23,54,65,63,54,56,73,97,75,57,54,35,23,$343K  343000,Colorado Criminals,6879,83.14362731710877,0.3592320274858569,0.46253379180532683,1.5821986182472838,1.971548662574658,4.8948412085696384,0.2794741625350609,-0.16396701808157674,0.8217658192911838
Sammy Cross,AA,COL,P,100,22,82,33,25,74,32,30,78,59,79,55,0,0,0,$38K  37500,Colorado Criminals,6879,41.47946862446946,0.3841806986161541,0.5367522707831096,1.7549223872177375,2.161585441804157,5.476648365569742,-0.14799508158398716,-1.547739297576776,0.9209329693992637
Sonny Telgheder,AAA,COL,P,100,33,37,77,26,80,67,68,36,49,76,64,36,40,0,$55K  54500,Colorado Criminals,6879,59.11751363454304,0.3255418594619217,0.4241225011984243,1.383116298519987,2.0924827850297527,4.529598724861451,-0.11991838723091199,0.35562709267994047,0.749664360660346
Stewart Coveleski,AAA,COL,P,31,32,38,98,18,55,58,67,85,94,81,84,44,0,0,$55K  54500,Colorado Criminals,6879,52.332051229920076,0.3453737119377812,0.41257320951774373,1.4951519459776044,1.778010014748989,4.516234355839179,-0.23324471513313666,-0.10394051049671504,0.757946921455525
Yangervis Olivares,RL,COL,P,100,23,54,92,41,27,21,18,72,73,59,45,24,0,0,$8K  7650,Colorado Criminals,6879,67.19539675551145,0.4449380645853145,0.6106714244746079,2.131035022798239,0.8727592988270187,6.852529754584477,-1.7202408306180574,-7.29262785734633,1.0556094890599224
Zachrey McDonald,RL,COL,P,100,21,73,95,35,47,20,17,81,42,64,57,35,0,0,$27K  26250,Colorado Criminals,6879,54.861191001825496,0.4247971997265526,0.5997635541890758,2.008754459552888,1.4117413186987553,6.424549802036193,-0.5682101493479947,-6.5654164260062196,1.0245607539156283
Albert Amador,---,CLB,P,100,31,77,96,25,44,62,67,82,45,90,64,0,0,0,$55K  54500,Columbus Blue Birds,6877,58.41457318305369,0.35479320926818014,0.43654895018031725,1.5638869958557648,1.5107813563565116,4.995868029621583,-0.4195454458853952,-0.7192380831197133,0.7913421594484974
Bill Mouton,AA,CLB,P,100,24,27,79,84,58,40,48,42,48,68,55,43,36,0,$38K  37500,Columbus Blue Birds,6877,113.62864744700266,0.37915680496952275,0.5195424474310408,1.7159310746631298,1.4580738124102595,5.690615485574504,-0.24426702955780988,-1.622359812967178,0.8986992524005636
Billy Runzler,ML,CLB,P,100,26,55,62,38,77,52,71,93,90,70,66,0,0,0,$343K  343000,Columbus Blue Birds,6877,64.52070850470544,0.3381751275916912,0.4319733377170759,1.4558714029618682,2.125268674565283,4.410981187038416,-0.07485292763829066,-0.09220712760275462,0.7701484653087671
Bobby Walsh,ML,CLB,P,100,31,21,98,99,86,49,62,49,44,76,92,64,36,0,$3.4M  3415000,Columbus Blue Birds,6877,172.96854616791387,0.32981331479876613,0.44317732651928377,1.3990998302904392,2.1981023123389405,4.498884855005328,0.8775475087395507,1.203337480500177,0.7729906413180498
Brutus Kendrick,ML,CLB,P,100,26,17,43,52,94,69,58,88,19,81,73,45,70,55,$343K  343000,Columbus Blue Birds,6877,68.431962058126,0.3175228474216991,0.4327063007697922,1.3345680987284094,3.1563848372530408,4.177802683265307,0.01449699137077061,0.3324138588742036,0.7502291481914913
Butch Venafro,RL,CLB,P,100,23,22,59,85,24,38,35,77,32,69,48,52,40,0,$8K  7650,Columbus Blue Birds,6877,68.70424673498246,0.4191401284619124,0.5689902966956681,1.9680914150920086,1.0384714574818592,6.513890418177052,-1.5770242291548782,-5.476789208793719,0.9881304251575805
Carl Elarton,AAA,CLB,P,100,23,24,99,68,62,63,47,50,53,76,78,52,51,34,$55K  54500,Columbus Blue Birds,6877,109.04821517188107,0.35807585434740685,0.4694437159072722,1.5783901219543295,1.795023341960815,5.076092543257592,0.07166263902113534,-0.2920423287214411,0.827519570254679
Cesar Baerga,LoA,CLB,P,100,20,27,81,62,34,66,71,61,88,86,70,45,46,0,$27K  26250,Columbus Blue Birds,6877,104.75858852608914,0.35631315579298883,0.419541515414892,1.5591267537167839,1.0653563446300534,4.985788425525097,-0.7009986594326846,-0.3378385736445421,0.7758546712078809
Clarence Brosius,---,CLB,P,100,27,41,92,55,83,31,42,29,57,66,58,33,0,0,$54K  53750,Columbus Blue Birds,6877,68.1705719435392,0.3692472254173067,0.5222262029617138,1.6587824303521965,1.9737489532558272,5.40023109338278,-0.3642624527358745,-0.9732565934982323,0.8914734283790205
Clarence Cunningham,AA,CLB,P,69,25,24,55,57,75,59,65,52,62,70,86,28,38,31,$38K  37500,Columbus Blue Birds,6877,91.2462334945837,0.3344905378517783,0.4322200299417287,1.433641119477295,2.0270387531751366,4.583755211184525,-0.008746726455239605,0.36564355057021497,0.766710567793507
Courtney Bartlett,HiA,CLB,P,100,25,33,54,65,65,24,24,25,36,55,49,22,0,0,$27K  26250,Columbus Blue Birds,6877,113.27371487391481,0.4095006441548976,0.5978086050767661,1.9186927941360248,1.6555020603501047,6.426099165171905,-0.3765355715177248,-5.271914424152678,1.0073092492316638
Damaso Casilla,AA,CLB,P,100,24,24,89,79,77,46,40,43,62,61,56,44,42,37,$38K  37500,Columbus Blue Birds,6877,122.49867073162105,0.37090811576453686,0.5201561447862186,1.6637132951054197,1.846513656201451,5.377046532969539,-0.028375133037985684,-1.655136591728983,0.8910642605507555
Davey Batista,HiA,CLB,P,100,21,31,98,83,41,56,40,84,50,89,60,43,44,0,$27K  26250,Columbus Blue Birds,6877,91.07589139006058,0.38547073486885236,0.5026510138665252,1.747939740454767,1.3025925593599363,5.565180836450928,-0.46305154899744805,-2.0629957763008004,0.8881217487353776
Delino Martin,LoA,CLB,P,100,21,26,87,70,77,56,44,24,48,70,53,41,32,0,$27K  26250,Columbus Blue Birds,6877,117.73125233041017,0.3616019162634796,0.5026031356562657,1.6080657251719856,1.9336074659905695,5.322999791494609,0.04796985770261533,-1.1718841660853305,0.8642050519197453
Diego Toca,HiA,CLB,P,100,24,77,48,30,38,58,63,80,77,80,63,0,0,0,$27K  26250,Columbus Blue Birds,6877,52.841370789256196,0.370113026089136,0.4553946669665429,1.6566349599663073,1.2746940892804037,5.245130573573549,-0.8528698981188729,-1.6190594953393431,0.8255076930556788
Domingo Ramirez,---,CLB,P,100,32,21,50,79,58,49,61,69,61,58,50,26,32,30,$55K  54500,Columbus Blue Birds,6877,110.01167855664508,0.36890811050480943,0.49478167355322566,1.6525543485710579,1.5179109851202934,5.380374698727298,-0.16707694840057746,-1.0090452838920898,0.8636897840580351
Don Edwards,---,CLB,P,100,27,61,99,46,84,55,48,93,74,86,72,0,0,0,$57K  57000,Columbus Blue Birds,6877,73.2663143828077,0.34625184982347285,0.4563054009443497,1.5052392363075997,2.419442271038286,4.489126471718932,-0.016619064401220164,-0.03364640299801118,0.8025572507678225
Donaldo Morlan,---,CLB,P,100,28,18,96,93,85,34,39,83,43,60,53,28,56,13,$54K  53750,Columbus Blue Birds,6877,108.58278058816524,0.3723815409101136,0.5402053398372406,1.6749289471226052,2.193558838313207,5.332312397439665,0.1518356664710706,-0.7277141023216457,0.9125868807473543
Eddie Scelfo,HiA,CLB,P,100,24,20,63,79,59,39,38,29,81,68,55,30,35,0,$27K  26250,Columbus Blue Birds,6877,96.47724049785154,0.3895206530888301,0.5307703782665169,1.7777446555958034,1.4616902529417177,5.802924411189384,-0.1696934023579899,-1.939101511995493,0.920291031355347
Emmanuel Herrera,AA,CLB,P,100,27,26,73,59,69,34,42,27,52,79,55,38,35,15,$38K  37500,Columbus Blue Birds,6877,62.15447642604979,0.3726526627786957,0.5138223302967178,1.6786734945997184,1.7488097102187463,5.523139785477339,-0.2873419132828736,-1.8135122151375125,0.8864749930754134
Enny Baez,HiA,CLB,P,57,20,26,54,62,66,50,55,84,42,63,56,53,34,0,$27K  26250,Columbus Blue Birds,6877,85.41619459570595,0.36318097230749113,0.49595359567504294,1.618542907407312,2.0583311240560884,5.207073192861162,-0.10365763017220385,-0.7040259372606666,0.8591345679825341
Enny Beltre,---,CLB,P,100,32,19,79,58,88,47,45,86,36,80,72,31,42,0,$55K  54500,Columbus Blue Birds,6877,62.72436969141728,0.3470923403756271,0.481563147181384,1.517163234817788,2.4089000431008043,4.7281995023911625,-0.03041317983854431,-0.35731158171518246,0.8286554875570111
Ernest Tomlinson,RL,CLB,P,100,22,22,66,68,56,23,20,66,33,52,43,32,27,14,$8K  7650,Columbus Blue Birds,6877,92.02305160377995,0.42124170277340206,0.614240441122765,1.9904444642720858,1.294680889711274,6.535884462867724,-0.30549948384341397,-6.021015542282916,1.035482143896167
Esmil Butera,HiA,CLB,P,100,23,19,97,72,26,60,55,84,63,65,56,38,57,0,$27K  26250,Columbus Blue Birds,6877,65.47530601430087,0.39047543664983414,0.4970282238402639,1.7798572843483322,1.0247042496578207,5.779194328054185,-1.4991849297615107,-2.8431241089540116,0.8875036604900981
Eury Telemaco,AA,CLB,P,100,26,73,74,34,82,26,32,73,58,67,61,41,0,0,$38K  37500,Columbus Blue Birds,6877,65.963093938867,0.3795075508003088,0.5404948715454235,1.723007514446227,2.092206899581538,5.380703918859784,-0.35777985859791744,-3.5314574002200354,0.9200024223457324
Fred Locke,---,CLB,P,100,26,50,89,32,76,38,38,32,63,61,63,30,0,0,$38K  37500,Columbus Blue Birds,6877,68.73265768356957,0.3759334487863129,0.5241271479648782,1.701196270154603,1.7945897567793503,5.505686030635308,-0.46882726691023735,-1.6845882434128712,0.9000605967511912
Graham Matthews,ML,CLB,P,100,26,34,87,86,90,79,82,84,53,75,63,43,45,27,$1.8M  1790000,Columbus Blue Birds,6877,206.1716990203355,0.30347114446067003,0.3905657222044679,1.2347219022164662,3.0361799770072744,3.8461543108347236,2.475107246278871,4.156995000766569,0.694036866665138
Greg Freiman,ML,CLB,P,100,27,66,96,49,82,73,67,86,16,91,69,0,0,0,$360K  360000,Columbus Blue Birds,6877,91.34821630416249,0.3206894964722765,0.41893382447971994,1.353574151087861,2.3273595373380696,4.280392208363273,0.2295914188296466,0.6798078261183792,0.7396233209519965
Henderson Sheets,RL,CLB,P,100,23,30,86,68,57,26,22,74,25,57,49,28,31,28,$8K  7650,Columbus Blue Birds,6877,111.85810285041542,0.4137060911362274,0.5992656104776288,1.942167773339377,1.4548234066730072,6.341307468234433,-0.3300859232541306,-5.840651207295751,1.0129717016138562
