Player,Lvl,Frn,Pos,%,Age,Durability,Health,Contact,Power,LH,RH,BattingEye,BaseRunning,Speed,Range,Glove,ArmStrength,ArmAccuracy,PitchCalling,$,team,teamid,xAVG,xOBP,xSLG,xPA,xInn,xFld%,xOPS+,xwRC+,xBtR,xBsR,xFRAA,xFR,xcFR,xOPS,pcR,RLR,pos_adj,xWAR
Storm Jones,AA,CUB,LF,100,23,84,71,49,66,65,42,62,46,75,68,55,46,52,9,$38K  37500,Cuba Bright Stars,6877,0.25203642857142866,0.30911697619047607,0.43789600000000006,535.867,990.0887907743454,0.9573062295736057,98.79916877052182,96.68999375190697,1.7125310549683852,0.2810421783844365,1.1708528033883803,1.9398902801273386,-0.01191901421642708,0.7470129761904761,0.0,17.862233333333332,-5.0930493352589785,1.6834553564916166
Thomas Van Slyke,HiA,CUB,LF,100,24,89,91,46,33,50,42,41,55,53,62,59,46,50,0,$27K  26250,Cuba Bright Stars,6877,0.2513228571428573,0.3014251666666668,0.3406319999999999,526.9004047619047,983.4165463447571,0.9561628392983482,73.3063756552917,64.75805659131576,-23.643659571047507,-3.9420141797252057,-0.0509211487857371,0.12641666943105948,-0.020568534663017845,0.6420571666666667,0.0,17.563346825396824,-5.058727090250808,-1.5072738814266902
Tom Lamb,HiA,CUB,SS,100,23,81,70,49,36,31,25,56,46,52,90,78,90,86,16,$27K  26250,Cuba Bright Stars,6877,0.22331233333333325,0.3118166666666669,0.3047994444444446,444.01845238095234,917.3228453397751,0.9721945521799943,64.40992817853726,58.33086386207437,-29.281169853482098,-4.1991606436550395,2.896641396078519,5.980678776040012,0.010573370248802949,0.6166161111111115,0.0,14.800615079365079,4.718738916356868,-0.8043320642962171
Tony James,AAA,CUB,SS,100,22,78,65,68,73,73,77,81,66,95,83,85,87,84,1,$55K  54500,Cuba Bright Stars,6877,0.2720484999999999,0.35164600000000007,0.4916810000000001,578.2511190476191,1071.8448923826218,0.9682194860772995,130.28900254560247,124.20599674953357,15.792544844481515,6.625338471867389,3.253468970012511,6.433243167813809,0.031353339482250775,0.8433270000000002,0.0,19.275037301587304,5.513605413490852,5.406337930377115
Travis Souza,LoA,CUB,3B,100,24,79,90,30,56,25,36,46,31,54,54,53,64,52,13,$27K  26250,Cuba Bright Stars,6877,0.2335366666666666,0.30524000000000007,0.4314274242424241,495.945,915.5362503528595,0.9644252045866016,92.79438336434767,89.00787507922199,-4.919060442705333,-2.9939987530420167,-0.2149843410532963,-0.06427025016835278,-0.010154967811536506,0.7366674242424242,0.0,16.531499999999998,1.5698495376420774,1.0203972658140164
Valerio Guerrero,HiA,CUB,RF,100,22,77,93,48,77,43,52,26,25,27,57,33,65,53,5,$27K  26250,Cuba Bright Stars,6877,0.2483550000000002,0.28723890476190483,0.4467769999999998,469.4875,908.5671852827072,0.8087585058429744,101.78644395409006,92.41527830046127,7.754346996570174,-3.6286498307150854,-0.5707079954687136,0.2641063431960637,-0.006085937769756383,0.7340159047619046,0.0,15.649583333333334,-4.673699512771127,1.5487034988506139
Vitas Stafford,---,CUB,2B,100,25,80,66,6,20,35,48,37,80,98,89,72,64,54,8,$27K  26250,Cuba Bright Stars,6877,0.22227619047619043,0.29529666666666676,0.30999,505.3844761904762,886.3974746465683,0.9657998659205252,69.84806173253665,63.29611543263972,-28.55221769637153,11.223299265297962,2.1804302405781173,-0.41125355103304373,-0.02097912330195748,0.6052866666666668,0.0,16.846149206349207,1.5198859304639374,0.06308057926101766
Watty Andrews,ML,CUB,SS,100,26,90,89,49,48,54,48,68,70,73,89,82,90,86,0,$1.1M  1140000,Cuba Bright Stars,6877,0.24249050000000008,0.30951783333333344,0.3513251666666663,561.8426666666667,1068.9120939970016,0.9699069972694309,80.13505473743471,77.70030180753662,-18.4439641058982,1.6011339487325622,3.594574692772976,7.4317852882501985,0.013320918521626954,0.6608429999999997,0.0,18.72808888888889,5.4985190020421895,1.4932566176468431
Woody Kerr,HiA,CUB,LF,100,20,71,79,82,71,71,53,56,60,54,64,46,52,43,17,$27K  26250,Cuba Bright Stars,6877,0.2583557380952381,0.3311125,0.4539366666666668,490.004,923.0816978216171,0.9295921475022597,106.70066097234218,92.24507185669401,-0.5479425038803037,-4.848788226178029,1.2894609163385444,2.177793222206004,-0.007940361797581138,0.7850491666666668,0.0,16.333466666666666,-4.748362643115314,0.8432236760316764
Yonder Soto,RL,CUB,SS,100,21,77,22,31,39,19,31,38,55,65,76,61,81,63,9,$27K  26250,Cuba Bright Stars,6877,0.22060933333333335,0.27424242857142855,0.33007999999999993,473.3617857142857,812.0820869207382,0.946413161657034,63.13901410464093,68.28536978651258,-24.746015888597427,-0.6652705839613199,-0.3371725567002887,-0.35011805327825635,-0.06359344476793675,0.6043224285714285,0.0,15.778726190476192,4.177376990333015,-0.5851147633076917
Aaron Ramirez,AA,DOV,3B,100,26,78,66,28,25,16,11,16,51,73,68,60,64,55,16,$38K  37500,Dover Mental Patients,6875,0.20530666666666664,0.2629957142857142,0.3294333333333333,465.35,805.3943619728088,0.9680767438657174,58.565638031892696,59.97496838136488,-33.78318031717405,0.6064066674230664,-1.0208219949347517,-1.6806231384876011,0.018783682790827705,0.5924290476190475,0.0,15.511666666666668,1.3809917043429507,-1.810661159886989
Aaron Wise,AA,DOV,SS,100,24,78,90,56,31,40,40,51,58,9,70,71,70,62,11,$38K  37500,Dover Mental Patients,6875,0.25944833333333334,0.3300346666666666,0.3189883333333335,472.855,907.4021353721619,0.9731873813475158,66.88432945709938,69.54279180243238,-23.888766943721542,-5.6827830488183295,0.10503170553179351,0.0718062694210539,-0.05373740631248979,0.6490230000000001,0.0,15.761833333333335,4.667706457675729,-0.9141834181328767
Ariel Canseco,LoA,DOV,RF,100,20,73,88,39,93,51,50,53,69,32,64,46,61,52,0,$27K  26250,Dover Mental Patients,6875,0.24904464393939396,0.3116243333333334,0.4888014999999999,487.53566666666666,913.0051358938217,0.932200579884394,102.99844306629822,91.06227288553542,-2.472664629489324,-3.6756512179381593,0.8494878761548605,1.7529486288162657,-0.02056853466301861,0.8004258333333333,0.0,16.251188888888887,-4.69652847682007,0.721583238039516
Aroldis Falu,RL,DOV,3B,100,22,81,54,27,40,16,13,34,65,46,59,50,74,58,0,$8K  7650,Dover Mental Patients,6875,0.19672499999999998,0.26429999999999987,0.3283666666666668,446.67,814.326629281044,0.9505012717808701,63.1479752182195,67.1800022994312,-25.7611425991398,-3.024976876968301,-1.0222825952952141,-3.1699166889649275,0.0030694188126506247,0.5926666666666667,0.0,14.889000000000001,1.3963076633762759,-1.579448516653272
Benito Avila,HiA,DOV,1B,100,22,77,58,19,63,44,23,31,46,7,40,35,35,33,4,$27K  26250,Dover Mental Patients,6875,0.22232999999999997,0.27556500000000006,0.4461457142857143,462.405,795.1319451928139,0.7535111436151943,93.24421707547998,90.2603540670106,-3.919495290148626,-4.002055523472973,-6.022690060360105,-4.286836912618909,-0.13724210747371995,0.7217107142857144,0.0,15.413499999999999,-6.816974838758692,-0.3640386578087793
Brent Purcell,AAA,DOV,2B,100,24,86,80,44,11,12,23,25,70,91,77,70,50,45,12,$55K  54500,Dover Mental Patients,6875,0.22320404761904758,0.2839402857142858,0.2940991666666667,509.59066666666666,912.6212594509125,0.957380554409614,43.6748661864083,61.377511107108205,-44.32486524507217,5.432877130264541,-1.3427635522982209,-1.1848255592709145,-0.025653208498393466,0.5780394523809524,0.0,16.986355555555555,1.5648512679199458,-2.1695601328658887
Bubbles Clarke,ML,DOV,RF,100,24,81,84,82,76,59,51,72,54,68,67,35,71,61,4,$327K  327000,Dover Mental Patients,6875,0.25344500000000014,0.3257150000000001,0.4399393333333334,606.5349166666667,993.5523736476898,0.8271315934859755,101.17388059138639,98.10204379316768,-2.320259847456068,-1.2073863469795965,1.5379223040028072,2.7324940441606107,0.030116600467394197,0.7656543333333334,0.0,20.217830555555558,-5.110866119586881,1.4424837162363786
Buddy Carter,ML,DOV,CF,100,23,79,65,83,19,73,66,60,64,94,89,69,54,57,0,$343K  343000,Dover Mental Patients,6875,0.2721566666666666,0.328435,0.32585908791208773,550.28,977.6048864126205,0.9679925065919145,74.60788876995468,81.49725796630608,-21.705126515065377,5.744239762427416,3.215666947063049,6.526984078571036,-0.002536113702394994,0.6542940879120878,0.0,18.342666666666666,1.67627724007651,1.0668634627837517
Carl Brantley,AAA,DOV,CF,100,25,80,98,62,53,37,53,61,67,89,74,63,54,51,19,$61K  61000,Dover Mental Patients,6875,0.2652038333333333,0.3281971666666667,0.4265158333333332,522.4341666666667,1000.9047690629959,0.9592396891289899,95.09076473333015,96.50843779489767,-3.4554827290061416,5.643711479964814,1.4383035133394388,1.7802539805281927,-0.025145386601596303,0.754713,0.0,17.414472222222223,1.7162290278857952,2.328160549248285
Carl Wilkerson,AAA,DOV,C,100,23,20,47,41,46,34,32,34,0,24,11,19,58,52,41,$55K  54500,Dover Mental Patients,6875,0.23447999999999997,0.27580000000000005,0.34285600000000005,441.8458333333333,369.448410153389,0.6113747609864781,75.86328945353262,75.2706099792349,-15.218296105427534,-4.048427557592748,-1.2943966575546795,-11.247533114723591,-5.855598946188586,0.6186560000000001,-2.0695944359332015,14.728194444444442,1.9004547847396556,-1.6081205225769946
Charley Moreno,ML,DOV,2B,100,30,88,79,77,0,60,67,63,85,96,83,66,45,60,0,$343K  343000,Dover Mental Patients,6875,0.2544423333333335,0.3204166666666666,0.28775,600.4468333333333,1010.1393450498581,0.9614171866779637,70.58258312058084,81.1479280049117,-33.300856132636326,16.563076141899543,1.9331304804163523,3.1401938701261196,0.0004858263674968795,0.6081666666666666,0.0,20.014894444444444,1.7320633488509227,0.8213729820336293
Chip Nevin,HiA,DOV,LF,100,20,79,77,67,35,73,63,77,54,65,72,55,52,50,3,$27K  26250,Dover Mental Patients,6875,0.26695066666666656,0.33732416666666665,0.35266000000000003,543.7436666666667,972.1671388149261,0.9594649891540799,84.72204378147926,81.21996581266535,-12.956802011320214,-1.0333568098817005,1.392260820352897,2.795923022273464,0.007306043148334142,0.6899841666666666,0.0,18.124788888888894,-5.000859767566492,0.19449327166384414
Clem Scharein,AAA,DOV,2B,100,31,82,72,52,54,66,54,69,55,63,80,77,54,54,9,$76K  76000,Dover Mental Patients,6875,0.2534202777777777,0.31583466666666676,0.38891349999999997,538.8004523809523,1016.8368836641312,0.9658934580643272,89.75326473147148,80.15002695914656,-11.196867322868812,-1.0174131856311748,1.2823448656670926,2.851299892890372,-0.007036295204895439,0.7047481666666667,0.0,17.960015079365075,1.7435474685598957,1.0422244755601964
Connor Alston,RL,DOV,RF,100,20,62,59,20,15,21,20,11,49,58,50,38,53,41,0,$8K  7650,Dover Mental Patients,6875,0.19976,0.263548,0.24225200000000002,526.4633333333334,638.9143530130386,0.8220833272577597,39.724119707094495,45.644463711385626,-52.80200477173172,-1.8076490627432598,-3.80092767846849,-3.9271491549588706,-0.31888731311538565,0.5058,0.0,17.54877777777778,-3.2865964661164537,-4.462427227092282
Cory Glynn,AAA,DOV,3B,100,25,69,66,17,26,19,22,28,35,48,64,50,72,56,0,$55K  54500,Dover Mental Patients,6875,0.2043699999999999,0.27887166666666674,0.3237966666666667,498.1006666666667,736.8081518411636,0.9505004485395606,65.08409494869298,58.20513106923911,-30.24281576925598,-2.8822509378244665,-3.006640139603373,-3.9625599042076898,0.012925282850235482,0.6026683333333334,0.0,16.603355555555556,1.2633884633764807,-1.9372675939077422
Cyrus Baker,HiA,DOV,2B,100,22,86,67,29,8,31,11,45,51,50,75,56,54,56,9,$27K  26250,Dover Mental Patients,6875,0.22189599999999995,0.30755099999999996,0.2415940000000001,460.77,845.2344918251038,0.9617529863675949,46.161592457177925,43.05024822849867,-45.377643928442374,-3.1158405117412253,0.35729756768243104,-1.1175048073009746,-0.026859552089388568,0.549145,0.0,15.359,1.4493046841994235,-3.30617376659395
Destin Harris,AAA,DOV,3B,100,24,79,53,10,53,45,34,38,82,46,77,68,85,82,3,$55K  54500,Dover Mental Patients,6875,0.19826666666666662,0.26957000000000003,0.3298433333333334,473.13288888888883,851.4061152935028,0.9683462607583992,46.72948810920229,53.70082970303706,-32.56997614266465,-3.138362334496137,-0.6549767455154759,-3.769946574939308,0.003478761670898242,0.5994133333333334,0.0,15.771096296296294,1.4598870289669112,-2.2422995656000095
Don Tuivailala,ML,DOV,RF,100,27,89,68,47,61,67,54,47,73,76,92,68,61,55,8,$360K  360000,Dover Mental Patients,6875,0.24612083333333334,0.309584761904762,0.3931925714285714,531.6982619047619,1038.2614493370056,0.9642247633691172,85.8306515266688,86.23323543530336,-16.38397914904701,3.1812497613883557,2.737252732202577,5.984457611441915,-0.013856511985732827,0.7027773333333334,0.0,17.723275396825397,-5.340851076836449,0.5204935478365978
Engel Mota,ML,DOV,LF,100,22,93,72,60,53,60,50,79,49,91,80,64,53,60,2,$327K  327000,Dover Mental Patients,6875,0.25618983333333323,0.32190333333333326,0.4018083333333334,584.7733333333333,1087.6506457328796,0.9624158007074765,92.99988809470638,89.12575972741205,-8.153839870235277,3.354222206042347,1.2963361982628465,2.65139491354364,-0.011567110877632708,0.7237116666666666,0.0,19.492444444444445,-5.594910729078599,1.1842098963625258
Esteban Alberto,HiA,DOV,SS,100,21,85,73,10,26,51,16,39,43,49,74,65,79,70,20,$27K  26250,Dover Mental Patients,6875,0.19459300000000002,0.2713637142857144,0.29306066666666675,480.775,877.041529417038,0.9667709783867446,62.458970362103834,47.920994645010744,-30.04625718391406,-3.1175063737802526,-0.6038592262620861,-1.9492958628656478,0.01699151509933221,0.5644243809523811,0.0,16.02583333333333,4.51153050111645,-1.469080443208413
Esteban Lopez,AAA,DOV,2B,100,28,89,89,51,67,59,52,43,67,72,72,69,83,77,1,$1.0M  1000000,Dover Mental Patients,6875,0.2478961904761906,0.30481000000000014,0.38959749999999993,555.6655000000001,1058.3389348983765,0.963177411831331,81.83374212528292,76.55901699851694,-18.822668959669983,0.5496244584607404,-0.18704633166611118,0.09580417752325343,0.006500701740789924,0.6944075000000001,0.0,18.522183333333334,1.8147101078504395,0.21767085764699196
Felipe Santos,HiA,DOV,1B,100,24,75,70,46,23,32,40,50,76,74,67,52,34,50,3,$27K  26250,Dover Mental Patients,6875,0.26273642857142865,0.31678666666666694,0.34587000000000023,521.50625,831.5927481651306,0.9522966248677771,86.37274658544564,80.3407263435793,-16.989958538996316,3.05558943966139,0.7602953581393863,0.9212573231292244,-0.026859552089388585,0.6626566666666671,0.0,17.383541666666666,-7.12956745683411,-0.278092734232396
Fred Stoops,AAA,DOV,2B,100,24,92,58,29,5,10,18,16,59,7,68,61,74,68,16,$55K  54500,Dover Mental Patients,6875,0.20764,0.2640170000000001,0.24973333333333336,445.5966666666667,844.5169773101807,0.9786104314915138,29.821787214030724,42.106958338385176,-54.80516959786798,-2.9230669520009127,-1.32312471877074,-0.10395190368666135,0.15575919112968004,0.5137503333333335,0.0,14.853222222222222,1.4480743781038763,-4.185887435020543
Gerald Torrez,AAA,DOV,3B,100,27,72,98,46,52,59,68,71,64,45,72,64,79,75,5,$64K  64000,Dover Mental Patients,6875,0.2637013095238096,0.3206708095238094,0.3815491666666665,499.3286666666666,939.3664857149124,0.9657571247508769,84.6807318572699,74.62924964647219,-10.38937518970806,-5.186672913991653,-0.07481886099955107,0.7944855156140045,0.023762361592106956,0.7022199761904759,0.0,16.644288888888887,1.61071070938771,0.35008678331965026
Gregory Russell,AA,DOV,3B,100,25,82,61,21,30,26,16,28,51,59,69,61,56,63,19,$38K  37500,Dover Mental Patients,6875,0.1969166666666666,0.2584826666666667,0.35515150000000006,441.182,832.6016807556152,0.9629270339629864,68.03586162099754,64.77116247737624,-30.43630307432393,-2.440921899451276,-1.4899844676528973,-1.8205628649021586,-0.02867514856828515,0.6136341666666667,0.0,14.706066666666667,1.4276434855206024,-1.8710684038580687
Hack Hudson,AA,DOV,LF,100,24,92,96,36,23,32,21,33,49,64,57,44,63,54,0,$38K  37500,Dover Mental Patients,6875,0.21912249999999994,0.27578166666666676,0.3186049999999999,532.4913888888889,937.4464598894119,0.94594227187634,69.84870269115454,59.89756231008063,-25.967495688155594,-1.678591109791808,-2.0944187310706197,-3.6930564778618877,-0.014061810739724852,0.5943866666666666,0.0,17.749712962962963,-4.822255452106028,-1.8557088630175353
Hamish Foltynewicz,AA,DOV,LF,100,24,98,97,0,15,6,10,31,72,74,74,63,44,52,15,$38K  37500,Dover Mental Patients,6875,0.20765066666666673,0.2865401746031745,0.2920933333333335,511.29,942.9613411426544,0.9614681044553174,51.076467037966566,61.10997319887893,-48.055116643929225,2.0727729685699616,-22.155051488732312,-37.44177851978944,-0.02565320849839366,0.5786335079365079,0.0,17.043000000000003,-4.8506241828325845,-7.179428585157538
Hanley Davies,ML,DOV,SS,100,30,73,91,61,60,57,62,49,76,73,78,67,78,80,14,$1.5M  1525000,Dover Mental Patients,6875,0.2530974642857143,0.3104525,0.399260388888889,489.61533333333335,946.8321418762207,0.9667074568245749,83.47800203748636,84.37913219173407,-14.125068946308197,1.2697581143281413,0.5334542077157224,2.703833926478755,0.014926889905867635,0.7097128888888891,0.0,16.32051111111111,4.870535709239818,1.1126752865772256
Harry Vizcaino,ML,DOV,C,100,32,96,62,90,77,92,66,65,44,32,5,30,77,69,48,$6.2M  6190000,Dover Mental Patients,6875,0.27850416666666683,0.34405300000000005,0.4695141666666667,575.52,1085.8936010599136,0.7966865550998351,115.61078705887321,100.67628483377459,5.1621425794063285,-6.63460322168233,-0.17454882820180811,2.5616193954898567,0.7838553951672315,0.8135671666666667,-3.7432401448603523,19.183999999999997,5.58587243343577,2.2290446389767813
Hi Gonzales,LoA,DOV,3B,100,21,84,88,22,62,28,19,31,34,29,55,49,65,56,0,$27K  26250,Dover Mental Patients,6875,0.20615666666666665,0.266015,0.40109474358974373,466.25166666666667,899.9305821657181,0.9357544032006608,90.94868931846122,80.4900970922454,-3.4073317468648128,-3.143667501988048,-3.75131640408822,-4.850226925429212,-0.008101319194480209,0.6671097435897437,0.0,15.541722222222223,1.5430908473349074,0.5728471966086444
Isaac Radmanovich,AA,DOV,SS,100,27,69,93,15,29,18,40,25,47,34,69,60,82,73,0,$38K  37500,Dover Mental Patients,6875,0.23106100000000018,0.26842333333333335,0.2929740000000001,450.5847727272727,783.3057889938354,0.9195381797017244,59.25553664338817,56.27100179931968,-35.27315769026465,-3.1278279202717307,-3.3209850212735037,-1.4542969509761443,0.06018754720121326,0.5613973333333335,0.0,15.019492424242424,4.029350766429195,-2.0970754357433155
Jason Woods,ML,DOV,3B,100,26,91,99,70,82,88,77,72,66,64,75,85,83,83,12,$20.0M  20000000,Dover Mental Patients,6875,0.27320233333333344,0.3351383333333333,0.4838233333333332,655.0936666666666,1192.688930630684,0.971388675751191,120.42335688386706,109.50355081934197,8.492189741318134,-1.335378218111502,3.583632096784645,6.550934040637147,0.03437527955214205,0.8189616666666666,0.0,21.836455555555556,2.045077041547812,3.7886132496614224
Jim Nation,LoA,DOV,C,100,23,66,68,24,19,10,14,25,45,53,7,29,68,57,78,$27K  26250,Dover Mental Patients,6875,0.20731499999999983,0.2715031111111111,0.30828833333333316,443.825,650.29530864954,0.8041911937456788,61.005887324410565,51.00825212037596,-36.8817580831442,-2.852943880638422,-2.4938097137664195,-5.667033309749033,-1.7415147315250183,0.5797914444444443,3.763432657436653,14.794166666666666,3.3451404765922836,-2.3684574420643028
Joaquin Diaz,RL,DOV,RF,100,23,83,90,35,28,33,23,49,53,56,55,41,57,43,0,$8K  7650,Dover Mental Patients,6875,0.23458666666666667,0.31440500000000005,0.35040666666666664,502.3946666666667,879.9178797006607,0.8678027785655863,74.8634112481897,63.377838459833384,-22.411859631301077,-3.8162049703232284,-3.0401481445348115,-0.7779871213240785,-0.025145386601596244,0.6648116666666667,0.0,16.74648888888889,-4.526326541670064,-1.4902658188077733
